,time,deployment_id,error_flag,batt_v,gw_1_id,dist_mm,f_cnt,gw_1_rssi_dbm,gw_1_snr_db,gw_2_id,gw_2_rssi_dbm,gw_2_snr_db,gw_3_id,gw_3_rssi_dbm,gw_3_snr_db,times,date
0,2023-04-08 12:00:34.460000+00:00,bored_blue_fish,0,3.756,floodnet-ltap-gw-553232201d003500,2927,148741,-101,-6.5,,,,,,,12:00:34.460000,2023-04-08
1,2023-04-08 12:08:03.218000+00:00,bored_blue_fish,0,3.806,floodnet-ltap-gw-553232201d003500,2926,148749,-101,-6.0,,,,,,,12:08:03.218000,2023-04-08
2,2023-04-08 12:22:45.589000+00:00,bored_blue_fish,0,3.85,fngw-10000,2929,148763,-109,-5.0,,,,,,,12:22:45.589000,2023-04-08
3,2023-04-08 12:26:57.097000+00:00,bored_blue_fish,0,3.872,fngw-10000,2931,148767,-105,-5.25,,,,,,,12:26:57.097000,2023-04-08
4,2023-04-08 12:46:55.746000+00:00,bored_blue_fish,0,3.902,eui-343632383e001c00,2936,148786,-113,-6.0,,,,,,,12:46:55.746000,2023-04-08
5,2023-04-08 12:51:07.703000+00:00,bored_blue_fish,0,3.91,fngw-10000,2938,148790,-105,-8.5,,,,,,,12:51:07.703000,2023-04-08
6,2023-04-08 13:28:58.055000+00:00,bored_blue_fish,0,4.04,eui-343632383e001c00,2938,148826,-113,-5.5,,,,,,,13:28:58.055000,2023-04-08
7,2023-04-08 13:52:01.642000+00:00,bored_blue_fish,0,4.128,eui-343632383e001c00,2936,148848,-113,-6.75,,,,,,,13:52:01.642000,2023-04-08
8,2023-04-08 14:03:33.965000+00:00,bored_blue_fish,0,4.146,fngw-10000,2941,148859,-108,-6.0,,,,,,,14:03:33.965000,2023-04-08
9,2023-04-08 14:06:42.884000+00:00,bored_blue_fish,0,4.15,fngw-10000,2946,148862,-109,-6.0,,,,,,,14:06:42.884000,2023-04-08
10,2023-04-08 14:39:15.445000+00:00,bored_blue_fish,0,4.158,floodnet-ltap-gw-553232201d003500,2940,148893,-102,-5.75,,,,,,,14:39:15.445000,2023-04-08
11,2023-04-08 14:51:51.066000+00:00,bored_blue_fish,0,4.158,eui-343632383e001c00,2942,148905,-111,-6.25,,,,,,,14:51:51.066000,2023-04-08
12,2023-04-08 14:58:08.197000+00:00,bored_blue_fish,0,4.158,fngw-10000,2938,148911,-110,-4.5,,,,,,,14:58:08.197000,2023-04-08
13,2023-04-08 15:02:19.708000+00:00,bored_blue_fish,0,4.158,floodnet-ltap-gw-553232201d003500,2940,148915,-104,-6.25,,,,,,,15:02:19.708000,2023-04-08
14,2023-04-08 15:04:25.273000+00:00,bored_blue_fish,0,4.16,fngw-10000,2948,148917,-110,-4.5,,,,,,,15:04:25.273000,2023-04-08
15,2023-04-08 15:17:00.584000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2938,148929,-105,-6.0,,,,,,,15:17:00.584000,2023-04-08
16,2023-04-08 15:30:39.424000+00:00,bored_blue_fish,0,4.162,floodnet-ltap-gw-553232201d003500,2938,148942,-107,-6.0,,,,,,,15:30:39.424000,2023-04-08
17,2023-04-08 15:32:45.144000+00:00,bored_blue_fish,0,4.16,fngw-10000,2941,148944,-111,-6.75,,,,,,,15:32:45.144000,2023-04-08
18,2023-04-08 15:34:51.244000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2944,148946,-105,-6.0,,,,,,,15:34:51.244000,2023-04-08
19,2023-04-08 15:39:10.999000+00:00,bored_blue_fish,0,4.16,fngw-10000,2943,148951,-110,-6.5,,,,,,,15:39:10.999000,2023-04-08
20,2023-04-08 15:52:49.676000+00:00,bored_blue_fish,0,4.16,fngw-10000,2942,148964,-109,-7.0,,,,,,,15:52:49.676000,2023-04-08
21,2023-04-08 16:07:30.722000+00:00,bored_blue_fish,0,4.16,fngw-10000,2940,148978,-109,-4.75,,,,,,,16:07:30.722000,2023-04-08
22,2023-04-08 16:18:00.914000+00:00,bored_blue_fish,0,4.16,eui-343632383e001c00,2953,148988,-113,-6.0,,,,,,,16:18:00.914000,2023-04-08
23,2023-04-08 16:21:10.112000+00:00,bored_blue_fish,0,4.16,eui-343632383e001c00,2946,148991,-110,-8.5,,,,,,,16:21:10.112000,2023-04-08
24,2023-04-08 16:35:51.892000+00:00,bored_blue_fish,0,4.16,fngw-10000,2952,149005,-109,-5.25,,,,,,,16:35:51.892000,2023-04-08
25,2023-04-08 17:06:18.833000+00:00,bored_blue_fish,0,4.134,fngw-10000,2943,149034,-107,-7.75,,,,,,,17:06:18.833000,2023-04-08
26,2023-04-08 17:15:46.190000+00:00,bored_blue_fish,0,4.16,eui-343632383e001c00,2950,149043,-110,-6.25,,,,,,,17:15:46.190000,2023-04-08
27,2023-04-08 17:26:14.707000+00:00,bored_blue_fish,0,4.16,fngw-10000,2959,149053,-109,-8.0,,,,,,,17:26:14.707000,2023-04-08
28,2023-04-08 17:29:24.190000+00:00,bored_blue_fish,0,4.134,floodnet-ltap-gw-553232201d003500,2952,149056,-105,-8.75,,,,,,,17:29:24.190000,2023-04-08
29,2023-04-08 17:34:39.320000+00:00,bored_blue_fish,0,4.16,fngw-10000,2945,149061,-109,-7.75,,,,,,,17:34:39.320000,2023-04-08
30,2023-04-08 17:53:32.875000+00:00,bored_blue_fish,0,4.16,fngw-10000,2947,149079,-104,-5.0,,,,,,,17:53:32.875000,2023-04-08
31,2023-04-08 17:54:36.193000+00:00,bored_blue_fish,0,4.136,fngw-10000,2943,149080,-109,-7.5,,,,,,,17:54:36.193000,2023-04-08
32,2023-04-08 17:55:39.092000+00:00,bored_blue_fish,0,4.136,eui-343632383e001c00,2952,149081,-113,-5.75,,,,,,,17:55:39.092000,2023-04-08
33,2023-04-08 18:23:59.840000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2942,149108,-103,-4.5,,,,,,,18:23:59.840000,2023-04-08
34,2023-04-08 18:32:30.864000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2942,149117,-104,-6.75,,,,,,,18:32:30.864000,2023-04-08
35,2023-04-08 19:47:09.323000+00:00,bored_blue_fish,0,4.134,floodnet-ltap-gw-553232201d003500,2929,149189,-103,-4.75,,,,,,,19:47:09.323000,2023-04-08
36,2023-04-08 20:08:09.339000+00:00,bored_blue_fish,0,4.158,floodnet-ltap-gw-553232201d003500,2940,149209,-107,-4.0,eui-343632383e001c00,-111.0,-7.25,,,,20:08:09.339000,2023-04-08
37,2023-04-08 20:31:14.405000+00:00,bored_blue_fish,0,4.136,eui-343632383e001c00,2933,149231,-113,-6.25,,,,,,,20:31:14.405000,2023-04-08
38,2023-04-08 20:55:24.020000+00:00,bored_blue_fish,0,4.134,eui-343632383e001c00,2930,149254,-115,-7.0,,,,,,,20:55:24.020000,2023-04-08
39,2023-04-08 21:13:16.867000+00:00,bored_blue_fish,0,4.136,eui-343632383e001c00,2928,149271,-116,-5.25,,,,,,,21:13:16.867000,2023-04-08
40,2023-04-08 21:25:53.249000+00:00,bored_blue_fish,0,4.146,eui-343632383e001c00,2928,149283,-115,-7.5,,,,,,,21:25:53.249000,2023-04-08
41,2023-04-08 21:31:08.740000+00:00,bored_blue_fish,0,4.146,eui-343632383e001c00,2927,149288,-111,-5.75,,,,,,,21:31:08.740000,2023-04-08
42,2023-04-08 21:33:14.775000+00:00,bored_blue_fish,0,4.146,floodnet-ltap-gw-553232201d003500,2927,149290,-105,-5.75,,,,,,,21:33:14.775000,2023-04-08
43,2023-04-08 21:51:03.380000+00:00,bored_blue_fish,0,4.14,floodnet-ltap-gw-553232201d003500,2929,149307,-102,-8.5,,,,,,,21:51:03.380000,2023-04-08
44,2023-04-08 21:53:09.225000+00:00,bored_blue_fish,0,4.14,fngw-10000,2929,149309,-109,-7.25,,,,,,,21:53:09.225000,2023-04-08
45,2023-04-08 22:12:03.735000+00:00,bored_blue_fish,0,4.134,fngw-10000,2926,149327,-110,-5.25,,,,,,,22:12:03.735000,2023-04-08
46,2023-04-08 22:19:24.597000+00:00,bored_blue_fish,0,4.13,eui-343632383e001c00,2925,149334,-111,-6.25,,,,,,,22:19:24.597000,2023-04-08
47,2023-04-08 22:26:46.111000+00:00,bored_blue_fish,0,4.126,fngw-10000,2926,149341,-109,-6.25,,,,,,,22:26:46.111000,2023-04-08
48,2023-04-08 22:44:35.691000+00:00,bored_blue_fish,0,4.116,eui-343632383e001c00,2926,149358,-115,-5.5,,,,,,,22:44:35.691000,2023-04-08
49,2023-04-08 23:00:19.904000+00:00,bored_blue_fish,0,4.106,fngw-10000,2924,149373,-109,-5.5,,,,,,,23:00:19.904000,2023-04-08
50,2023-04-08 23:07:41.141000+00:00,bored_blue_fish,0,4.104,eui-343632383e001c00,2924,149380,-113,-6.25,,,,,,,23:07:41.141000,2023-04-08
51,2023-04-08 23:25:33.396000+00:00,bored_blue_fish,0,4.094,fngw-10000,2923,149397,-104,-4.25,,,,,,,23:25:33.396000,2023-04-08
52,2023-04-08 23:33:56.907000+00:00,bored_blue_fish,0,4.092,fngw-10000,2922,149405,-111,-2.75,,,,,,,23:33:56.907000,2023-04-08
53,2023-04-09 00:40:02.077000+00:00,bored_blue_fish,0,4.068,eui-343632383e001c00,2922,149468,-113,-6.25,,,,,,,00:40:02.077000,2023-04-09
54,2023-04-09 01:03:09.699000+00:00,bored_blue_fish,0,4.06,eui-343632383e001c00,2922,149490,-113,-5.5,,,,,,,01:03:09.699000,2023-04-09
55,2023-04-09 01:04:12.471000+00:00,bored_blue_fish,0,4.06,fngw-10000,2922,149491,-110,-4.75,,,,,,,01:04:12.471000,2023-04-09
56,2023-04-09 01:09:28.444000+00:00,bored_blue_fish,0,4.058,floodnet-ltap-gw-553232201d003500,2923,149496,-105,-5.75,,,,,,,01:09:28.444000,2023-04-09
57,2023-04-09 01:18:55.374000+00:00,bored_blue_fish,0,4.056,eui-343632383e001c00,2921,149505,-114,-5.75,,,,,,,01:18:55.374000,2023-04-09
58,2023-04-09 01:51:28.399000+00:00,bored_blue_fish,0,4.044,eui-343632383e001c00,2924,149536,-114,-7.5,,,,,,,01:51:28.399000,2023-04-09
59,2023-04-09 02:01:58.252000+00:00,bored_blue_fish,0,4.04,fngw-10000,2922,149546,-111,-7.25,,,,,,,02:01:58.252000,2023-04-09
60,2023-04-09 02:29:17.627000+00:00,bored_blue_fish,0,4.032,fngw-10000,2922,149572,-107,-5.25,,,,,,,02:29:17.627000,2023-04-09
61,2023-04-09 02:30:20.283000+00:00,bored_blue_fish,0,4.032,fngw-10000,2923,149573,-109,-4.5,,,,,,,02:30:20.283000,2023-04-09
62,2023-04-09 02:45:01.699000+00:00,bored_blue_fish,0,4.028,floodnet-ltap-gw-553232201d003500,2923,149587,-102,-3.75,,,,,,,02:45:01.699000,2023-04-09
63,2023-04-09 02:51:19.504000+00:00,bored_blue_fish,0,4.024,eui-343632383e001c00,2922,149593,-110,-6.5,,,,,,,02:51:19.504000,2023-04-09
64,2023-04-09 03:02:53.547000+00:00,bored_blue_fish,0,4.02,fngw-10000,2922,149604,-111,-6.0,,,,,,,03:02:53.547000,2023-04-09
65,2023-04-09 03:14:26.995000+00:00,bored_blue_fish,0,4.016,eui-343632383e001c00,2921,149615,-110,-8.5,,,,,,,03:14:26.995000,2023-04-09
66,2023-04-09 03:18:39.548000+00:00,bored_blue_fish,0,4.014,eui-343632383e001c00,2922,149619,-115,-6.5,,,,,,,03:18:39.548000,2023-04-09
67,2023-04-09 03:23:54.609000+00:00,bored_blue_fish,0,4.014,eui-343632383e001c00,2921,149624,-112,-7.75,,,,,,,03:23:54.609000,2023-04-09
68,2023-04-09 03:42:49.272000+00:00,bored_blue_fish,0,4.006,fngw-10000,2922,149642,-110,-5.5,,,,,,,03:42:49.272000,2023-04-09
69,2023-04-09 04:34:18.120000+00:00,bored_blue_fish,0,3.992,eui-343632383e001c00,2920,149691,-113,-6.25,,,,,,,04:34:18.120000,2023-04-09
70,2023-04-09 04:44:48.760000+00:00,bored_blue_fish,0,3.988,floodnet-ltap-gw-553232201d003500,2922,149701,-105,-6.5,fngw-10000,-111.0,-5.0,,,,04:44:48.760000,2023-04-09
71,2023-04-09 04:54:23.284000+00:00,bored_blue_fish,0,3.986,eui-343632383e001c00,2919,149711,-109,-8.75,,,,,,,04:54:23.284000,2023-04-09
72,2023-04-09 05:20:36.444000+00:00,bored_blue_fish,0,3.976,eui-343632383e001c00,2920,149736,-109,-6.75,,,,,,,05:20:36.444000,2023-04-09
73,2023-04-09 05:22:42.459000+00:00,bored_blue_fish,0,3.976,floodnet-ltap-gw-553232201d003500,2919,149738,-105,-3.25,,,,,,,05:22:42.459000,2023-04-09
74,2023-04-09 05:25:51.641000+00:00,bored_blue_fish,0,3.974,floodnet-ltap-gw-553232201d003500,2919,149741,-104,-5.25,,,,,,,05:25:51.641000,2023-04-09
75,2023-04-09 05:34:15.064000+00:00,bored_blue_fish,0,3.972,fngw-10000,2919,149749,-108,-5.25,,,,,,,05:34:15.064000,2023-04-09
76,2023-04-09 05:41:35.336000+00:00,bored_blue_fish,0,3.97,floodnet-ltap-gw-553232201d003500,2919,149756,-105,-6.0,,,,,,,05:41:35.336000,2023-04-09
77,2023-04-09 05:42:38.543000+00:00,bored_blue_fish,0,3.97,floodnet-ltap-gw-553232201d003500,2918,149757,-104,-4.0,,,,,,,05:42:38.543000,2023-04-09
78,2023-04-09 06:15:21.643000+00:00,bored_blue_fish,0,3.96,fngw-10000,2921,149789,-110,-6.0,,,,,,,06:15:21.643000,2023-04-09
79,2023-04-09 06:46:53.628000+00:00,bored_blue_fish,0,3.95,fngw-10000,2919,149819,-111,-5.5,,,,,,,06:46:53.628000,2023-04-09
80,2023-04-09 06:59:29.634000+00:00,bored_blue_fish,0,3.946,fngw-10000,2918,149831,-109,-5.0,,,,,,,06:59:29.634000,2023-04-09
81,2023-04-09 07:43:35.618000+00:00,bored_blue_fish,0,3.934,floodnet-ltap-gw-553232201d003500,2921,149873,-110,-2.75,eui-343632383e001c00,-115.0,-5.75,,,,07:43:35.618000,2023-04-09
82,2023-04-09 07:51:59.380000+00:00,bored_blue_fish,0,3.93,eui-343632383e001c00,2921,149881,-115,-5.75,,,,,,,07:51:59.380000,2023-04-09
83,2023-04-09 07:53:02.276000+00:00,bored_blue_fish,0,3.93,fngw-10000,2917,149882,-107,-5.5,,,,,,,07:53:02.276000,2023-04-09
84,2023-04-09 08:14:04.665000+00:00,bored_blue_fish,0,3.924,fngw-10000,2917,149902,-109,-6.75,,,,,,,08:14:04.665000,2023-04-09
85,2023-04-09 08:21:26.339000+00:00,bored_blue_fish,0,3.922,floodnet-ltap-gw-553232201d003500,2920,149909,-104,-5.75,,,,,,,08:21:26.339000,2023-04-09
86,2023-04-09 08:25:37.170000+00:00,bored_blue_fish,0,3.92,eui-343632383e001c00,2921,149913,-110,-7.25,,,,,,,08:25:37.170000,2023-04-09
87,2023-04-09 08:34:02.203000+00:00,bored_blue_fish,0,3.918,fngw-10000,2918,149921,-110,-7.0,,,,,,,08:34:02.203000,2023-04-09
88,2023-04-09 08:48:45.154000+00:00,bored_blue_fish,0,3.914,floodnet-ltap-gw-553232201d003500,2921,149935,-107,-3.25,,,,,,,08:48:45.154000,2023-04-09
89,2023-04-09 09:06:35.088000+00:00,bored_blue_fish,0,3.908,floodnet-ltap-gw-553232201d003500,2920,149952,-102,-4.5,,,,,,,09:06:35.088000,2023-04-09
90,2023-04-09 09:19:11.677000+00:00,bored_blue_fish,0,3.904,eui-343632383e001c00,2917,149964,-113,-6.25,,,,,,,09:19:11.677000,2023-04-09
91,2023-04-09 09:20:14.258000+00:00,bored_blue_fish,0,3.904,fngw-10000,2918,149965,-110,-5.75,,,,,,,09:20:14.258000,2023-04-09
92,2023-04-09 09:31:46.169000+00:00,bored_blue_fish,0,3.9,eui-343632383e001c00,2919,149976,-114,-5.5,,,,,,,09:31:46.169000,2023-04-09
93,2023-04-09 09:48:33.981000+00:00,bored_blue_fish,0,3.896,eui-343632383e001c00,2920,149992,-110,-6.25,,,,,,,09:48:33.981000,2023-04-09
94,2023-04-09 10:32:41.251000+00:00,bored_blue_fish,0,3.88,floodnet-ltap-gw-553232201d003500,2919,150034,-104,-4.25,,,,,,,10:32:41.251000,2023-04-09
95,2023-04-09 10:33:44.566000+00:00,bored_blue_fish,0,3.88,eui-343632383e001c00,2917,150035,-113,-7.0,,,,,,,10:33:44.566000,2023-04-09
96,2023-04-09 10:35:50.298000+00:00,bored_blue_fish,0,3.88,floodnet-ltap-gw-553232201d003500,2918,150037,-107,-7.75,,,,,,,10:35:50.298000,2023-04-09
97,2023-04-09 10:46:20.963000+00:00,bored_blue_fish,0,3.878,fngw-10000,2918,150047,-108,-8.75,,,,,,,10:46:20.963000,2023-04-09
98,2023-04-09 11:04:10.936000+00:00,bored_blue_fish,0,3.916,fngw-10000,2923,150064,-111,-4.25,,,,,,,11:04:10.936000,2023-04-09
99,2023-04-09 11:18:53.142000+00:00,bored_blue_fish,0,3.94,floodnet-ltap-gw-553232201d003500,2933,150078,-109,-4.0,,,,,,,11:18:53.142000,2023-04-09
100,2023-04-09 11:54:30.909000+00:00,bored_blue_fish,0,3.982,fngw-10000,2931,150112,-110,-6.0,,,,,,,11:54:30.909000,2023-04-09
101,2023-04-09 12:01:53.264000+00:00,bored_blue_fish,0,4.012,fngw-10000,2935,150119,-110,-4.5,,,,,,,12:01:53.264000,2023-04-09
102,2023-04-09 12:11:19.585000+00:00,bored_blue_fish,0,4.034,fngw-10000,2937,150128,-109,-6.5,,,,,,,12:11:19.585000,2023-04-09
103,2023-04-09 12:21:49.701000+00:00,bored_blue_fish,0,4.066,floodnet-ltap-gw-553232201d003500,2943,150138,-109,-5.5,,,,,,,12:21:49.701000,2023-04-09
104,2023-04-09 12:44:56.636000+00:00,bored_blue_fish,0,4.114,fngw-10000,2942,150160,-111,-6.25,,,,,,,12:44:56.636000,2023-04-09
105,2023-04-09 12:57:31.895000+00:00,bored_blue_fish,0,4.156,floodnet-ltap-gw-553232201d003500,2944,150172,-98,-8.25,,,,,,,12:57:31.895000,2023-04-09
106,2023-04-09 13:04:53.050000+00:00,bored_blue_fish,0,4.156,fngw-10000,2947,150179,-109,-6.75,,,,,,,13:04:53.050000,2023-04-09
107,2023-04-09 13:59:28.240000+00:00,bored_blue_fish,0,4.16,fngw-10000,2949,150231,-109,-5.25,,,,,,,13:59:28.240000,2023-04-09
108,2023-04-09 14:03:39.547000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2951,150235,-103,-9.25,,,,,,,14:03:39.547000,2023-04-09
109,2023-04-09 14:23:37.252000+00:00,bored_blue_fish,0,4.16,fngw-10000,2950,150254,-110,-6.75,,,,,,,14:23:37.252000,2023-04-09
110,2023-04-09 14:33:03.575000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2944,150263,-104,-5.25,,,,,,,14:33:03.575000,2023-04-09
111,2023-04-09 15:46:35.085000+00:00,bored_blue_fish,0,4.138,fngw-10000,2939,150333,-110,-5.25,,,,,,,15:46:35.085000,2023-04-09
112,2023-04-09 16:14:54.912000+00:00,bored_blue_fish,0,4.138,floodnet-ltap-gw-553232201d003500,2944,150360,-107,-2.75,,,,,,,16:14:54.912000,2023-04-09
113,2023-04-09 16:30:39.174000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2939,150375,-107,-4.25,,,,,,,16:30:39.174000,2023-04-09
114,2023-04-09 16:47:27.975000+00:00,bored_blue_fish,0,4.16,fngw-10000,2940,150391,-109,-6.25,,,,,,,16:47:27.975000,2023-04-09
115,2023-04-09 17:01:05.882000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2944,150404,-105,-8.25,,,,,,,17:01:05.882000,2023-04-09
116,2023-04-09 17:04:14.840000+00:00,bored_blue_fish,0,4.136,fngw-10000,2937,150407,-109,-7.0,,,,,,,17:04:14.840000,2023-04-09
117,2023-04-09 17:12:39.440000+00:00,bored_blue_fish,0,4.138,fngw-10000,2938,150415,-103,-2.5,,,,,,,17:12:39.440000,2023-04-09
118,2023-04-09 17:13:42.189000+00:00,bored_blue_fish,0,4.162,eui-343632383e001c00,2932,150416,-113,-6.5,,,,,,,17:13:42.189000,2023-04-09
119,2023-04-09 17:17:54.718000+00:00,bored_blue_fish,0,4.138,floodnet-ltap-gw-553232201d003500,2939,150420,-104,-8.5,,,,,,,17:17:54.718000,2023-04-09
120,2023-04-09 17:18:58.172000+00:00,bored_blue_fish,0,4.138,fngw-10000,2938,150421,-111,-4.0,,,,,,,17:18:58.172000,2023-04-09
121,2023-04-09 17:27:22.349000+00:00,bored_blue_fish,0,4.138,fngw-10000,2939,150429,-101,-7.0,,,,,,,17:27:22.349000,2023-04-09
122,2023-04-09 17:30:31.538000+00:00,bored_blue_fish,0,4.162,fngw-10000,2942,150432,-109,-5.5,,,,,,,17:30:31.538000,2023-04-09
123,2023-04-09 17:41:00.797000+00:00,bored_blue_fish,0,4.162,fngw-10000,2930,150442,-110,-4.5,,,,,,,17:41:00.797000,2023-04-09
124,2023-04-09 17:52:34.173000+00:00,bored_blue_fish,0,4.138,fngw-10000,2932,150453,-104,-6.0,,,,,,,17:52:34.173000,2023-04-09
125,2023-04-09 17:59:53.739000+00:00,bored_blue_fish,0,4.138,fngw-10000,2937,150460,-98,-6.75,,,,,,,17:59:53.739000,2023-04-09
126,2023-04-09 18:06:10.988000+00:00,bored_blue_fish,0,4.136,floodnet-ltap-gw-553232201d003500,2936,150466,-110,-6.25,,,,,,,18:06:10.988000,2023-04-09
127,2023-04-09 18:48:13.094000+00:00,bored_blue_fish,0,4.134,fngw-10000,2927,150506,-113,-5.75,,,,,,,18:48:13.094000,2023-04-09
128,2023-04-09 18:49:15.623000+00:00,bored_blue_fish,0,4.136,fngw-10000,2937,150507,-109,-6.5,,,,,,,18:49:15.623000,2023-04-09
129,2023-04-09 19:05:02.311000+00:00,bored_blue_fish,0,4.146,floodnet-ltap-gw-553232201d003500,2928,150522,-104,-5.0,,,,,,,19:05:02.311000,2023-04-09
130,2023-04-09 19:14:30.463000+00:00,bored_blue_fish,0,4.146,fngw-10000,2934,150531,-109,-5.0,,,,,,,19:14:30.463000,2023-04-09
131,2023-04-09 19:15:33.198000+00:00,bored_blue_fish,0,4.146,floodnet-ltap-gw-553232201d003500,2931,150532,-101,-7.25,,,,,,,19:15:33.198000,2023-04-09
132,2023-04-09 19:16:36.416000+00:00,bored_blue_fish,0,4.144,floodnet-ltap-gw-553232201d003500,2932,150533,-102,-3.5,,,,,,,19:16:36.416000,2023-04-09
133,2023-04-09 19:43:55.039000+00:00,bored_blue_fish,0,4.142,fngw-10000,2927,150559,-102,-5.25,,,,,,,19:43:55.039000,2023-04-09
134,2023-04-09 20:17:33.781000+00:00,bored_blue_fish,0,4.13,fngw-10000,2925,150591,-105,-5.75,,,,,,,20:17:33.781000,2023-04-09
135,2023-04-09 20:21:46.045000+00:00,bored_blue_fish,0,4.13,fngw-10000,2925,150595,-109,-5.0,,,,,,,20:21:46.045000,2023-04-09
136,2023-04-09 20:46:57.148000+00:00,bored_blue_fish,0,4.124,floodnet-ltap-gw-553232201d003500,2922,150619,-103,-8.0,,,,,,,20:46:57.148000,2023-04-09
137,2023-04-09 21:12:09.529000+00:00,bored_blue_fish,0,4.116,fngw-10000,2925,150643,-107,-5.0,,,,,,,21:12:09.529000,2023-04-09
138,2023-04-09 21:26:54.318000+00:00,bored_blue_fish,0,4.112,floodnet-ltap-gw-553232201d003500,2925,150657,-104,-3.75,,,,,,,21:26:54.318000,2023-04-09
139,2023-04-09 21:35:17.192000+00:00,bored_blue_fish,0,4.11,eui-343632383e001c00,2929,150665,-115,-6.25,,,,,,,21:35:17.192000,2023-04-09
140,2023-04-09 22:00:29.925000+00:00,bored_blue_fish,0,4.102,eui-343632383e001c00,2930,150689,-113,-5.25,,,,,,,22:00:29.925000,2023-04-09
141,2023-04-09 22:43:35.164000+00:00,bored_blue_fish,0,4.086,fngw-10000,2925,150730,-116,-5.0,,,,,,,22:43:35.164000,2023-04-09
142,2023-04-09 22:46:44.297000+00:00,bored_blue_fish,0,4.084,fngw-10000,2925,150733,-110,-6.5,,,,,,,22:46:44.297000,2023-04-09
143,2023-04-10 00:00:15.131000+00:00,bored_blue_fish,0,4.058,fngw-10000,2922,150803,-109,-3.25,,,,,,,00:00:15.131000,2023-04-10
144,2023-04-10 00:26:30.884000+00:00,bored_blue_fish,0,4.05,fngw-10000,2923,150828,-109,-5.75,,,,,,,00:26:30.884000,2023-04-10
145,2023-04-10 01:02:14.067000+00:00,bored_blue_fish,0,4.038,eui-343632383e001c00,2921,150862,-115,-6.0,,,,,,,01:02:14.067000,2023-04-10
146,2023-04-10 01:04:20.710000+00:00,bored_blue_fish,0,4.036,fngw-10000,2920,150864,-109,-4.5,,,,,,,01:04:20.710000,2023-04-10
147,2023-04-10 01:07:29.733000+00:00,bored_blue_fish,0,4.036,floodnet-ltap-gw-553232201d003500,2921,150867,-103,-4.75,,,,,,,01:07:29.733000,2023-04-10
148,2023-04-10 01:23:14.169000+00:00,bored_blue_fish,0,4.032,fngw-10000,2922,150882,-109,-3.5,,,,,,,01:23:14.169000,2023-04-10
149,2023-04-10 01:29:33.318000+00:00,bored_blue_fish,0,4.028,fngw-10000,2922,150888,-110,-6.5,,,,,,,01:29:33.318000,2023-04-10
150,2023-04-10 02:17:50.795000+00:00,bored_blue_fish,0,4.014,fngw-10000,2920,150934,-106,-8.25,,,,,,,02:17:50.795000,2023-04-10
151,2023-04-10 02:44:06.023000+00:00,bored_blue_fish,0,4.006,fngw-10000,2921,150959,-109,-3.75,,,,,,,02:44:06.023000,2023-04-10
152,2023-04-10 03:18:43.047000+00:00,bored_blue_fish,0,3.996,floodnet-ltap-gw-553232201d003500,2920,150992,-94,-7.0,,,,,,,03:18:43.047000,2023-04-10
153,2023-04-10 04:34:16.512000+00:00,bored_blue_fish,0,3.972,floodnet-ltap-gw-553232201d003500,2923,151064,-107,-4.5,,,,,,,04:34:16.512000,2023-04-10
154,2023-04-10 05:14:07.681000+00:00,bored_blue_fish,0,3.96,floodnet-ltap-gw-553232201d003500,2920,151102,-104,-3.5,,,,,,,05:14:07.681000,2023-04-10
155,2023-04-10 05:38:15.474000+00:00,bored_blue_fish,0,3.954,fngw-10000,2917,151125,-107,-7.75,,,,,,,05:38:15.474000,2023-04-10
156,2023-04-10 05:48:45.086000+00:00,bored_blue_fish,0,3.95,floodnet-ltap-gw-553232201d003500,2919,151135,-105,-6.75,,,,,,,05:48:45.086000,2023-04-10
157,2023-04-10 06:17:05.704000+00:00,bored_blue_fish,0,3.944,fngw-10000,2919,151162,-110,-7.5,,,,,,,06:17:05.704000,2023-04-10
158,2023-04-10 06:25:31.223000+00:00,bored_blue_fish,0,3.94,fngw-10000,2919,151170,-111,-4.5,,,,,,,06:25:31.223000,2023-04-10
159,2023-04-10 06:33:55.443000+00:00,bored_blue_fish,0,3.938,fngw-10000,2919,151178,-108,-4.75,,,,,,,06:33:55.443000,2023-04-10
160,2023-04-10 07:02:15.542000+00:00,bored_blue_fish,0,3.93,floodnet-ltap-gw-553232201d003500,2917,151205,-103,-4.75,,,,,,,07:02:15.542000,2023-04-10
161,2023-04-10 07:27:32.917000+00:00,bored_blue_fish,0,3.924,fngw-10000,2921,151230,-111,-5.0,,,,,,,07:27:32.917000,2023-04-10
162,2023-04-10 07:29:39.687000+00:00,bored_blue_fish,0,3.922,floodnet-ltap-gw-553232201d003500,2919,151232,-100,-6.0,,,,,,,07:29:39.687000,2023-04-10
