,time,batt_v,depth_filt_mm,dist_mm,f_cnt,gw_1_rssi_dbm,gw_1_snr_db,gw_2_rssi_dbm,gw_2_snr_db,gw_3_rssi_dbm,gw_3_snr_db,deployment_id,times,date
989,2023-06-09 10:19:09.636000+00:00,4.068,0.0,1728.0,879.0,-73,4.8,-117.0,-4.0,,,easily_dear_mouse,10:19:09.636000,2023-06-09
990,2023-06-09 10:19:17.432000+00:00,4.068,0.0,1727.0,880.0,-71,8.8,,,,,easily_dear_mouse,10:19:17.432000,2023-06-09
991,2023-06-09 10:20:20.671000+00:00,4.066,0.0,1728.0,881.0,-73,7.0,-115.0,-6.25,,,easily_dear_mouse,10:20:20.671000,2023-06-09
992,2023-06-09 10:21:23.361000+00:00,4.068,0.0,1728.0,882.0,-73,9.2,,,,,easily_dear_mouse,10:21:23.361000,2023-06-09
993,2023-06-09 10:22:25.964000+00:00,4.068,0.0,1727.0,883.0,-73,8.8,,,,,easily_dear_mouse,10:22:25.964000,2023-06-09
994,2023-06-09 10:23:29.425000+00:00,4.068,0.0,1728.0,884.0,-73,8.8,,,,,easily_dear_mouse,10:23:29.425000,2023-06-09
995,2023-06-09 10:24:32.814000+00:00,4.066,0.0,1727.0,885.0,-74,10.8,,,,,easily_dear_mouse,10:24:32.814000,2023-06-09
996,2023-06-09 10:25:36.249000+00:00,4.066,0.0,1727.0,886.0,-73,8.8,,,,,easily_dear_mouse,10:25:36.249000,2023-06-09
997,2023-06-09 10:26:38.792000+00:00,4.068,0.0,1728.0,887.0,-73,9.0,-115.0,-6.75,,,easily_dear_mouse,10:26:38.792000,2023-06-09
998,2023-06-09 10:27:41.535000+00:00,4.068,0.0,1729.0,888.0,-73,10.2,-119.0,-2.5,,,easily_dear_mouse,10:27:41.535000,2023-06-09
999,2023-06-09 10:28:44.076000+00:00,4.066,0.0,1728.0,889.0,-72,9.0,,,,,easily_dear_mouse,10:28:44.076000,2023-06-09
1000,2023-06-09 10:29:46.889000+00:00,4.066,0.0,1728.0,890.0,-75,10.0,-120.0,-3.75,,,easily_dear_mouse,10:29:46.889000,2023-06-09
1001,2023-06-09 10:30:50.199000+00:00,4.066,0.0,1727.0,891.0,-72,8.2,-114.0,-1.5,,,easily_dear_mouse,10:30:50.199000,2023-06-09
1002,2023-06-09 10:31:53.656000+00:00,4.066,0.0,1727.0,892.0,-74,9.5,-117.0,-1.5,,,easily_dear_mouse,10:31:53.656000,2023-06-09
1003,2023-06-09 10:32:56.239000+00:00,4.066,0.0,1729.0,893.0,-73,9.2,,,,,easily_dear_mouse,10:32:56.239000,2023-06-09
1004,2023-06-09 10:35:02.580000+00:00,4.066,0.0,1728.0,895.0,-73,9.5,-117.0,-3.5,,,easily_dear_mouse,10:35:02.580000,2023-06-09
1005,2023-06-09 10:36:05.340000+00:00,4.066,0.0,1728.0,896.0,-73,9.0,,,,,easily_dear_mouse,10:36:05.340000,2023-06-09
1006,2023-06-09 10:37:07.952000+00:00,4.066,0.0,1729.0,897.0,-74,10.2,,,,,easily_dear_mouse,10:37:07.952000,2023-06-09
1007,2023-06-09 10:38:11.274000+00:00,4.066,0.0,1728.0,898.0,-73,9.2,-118.0,-0.75,,,easily_dear_mouse,10:38:11.274000,2023-06-09
1008,2023-06-09 10:39:14.440000+00:00,4.066,0.0,1728.0,899.0,-73,3.0,,,,,easily_dear_mouse,10:39:14.440000,2023-06-09
1009,2023-06-09 10:40:17.741000+00:00,4.066,0.0,1728.0,900.0,-74,9.5,,,,,easily_dear_mouse,10:40:17.741000,2023-06-09
1010,2023-06-09 10:41:21.120000+00:00,4.066,0.0,1729.0,901.0,-71,8.5,-113.0,-6.5,,,easily_dear_mouse,10:41:21.120000,2023-06-09
1011,2023-06-09 10:42:24.398000+00:00,4.066,0.0,1729.0,902.0,-73,8.8,,,,,easily_dear_mouse,10:42:24.398000,2023-06-09
1012,2023-06-09 10:43:27.630000+00:00,4.066,0.0,1729.0,903.0,-73,9.0,-119.0,-2.25,,,easily_dear_mouse,10:43:27.630000,2023-06-09
1013,2023-06-09 10:44:30.510000+00:00,4.066,0.0,1729.0,904.0,-73,10.0,-114.0,0.25,,,easily_dear_mouse,10:44:30.510000,2023-06-09
1014,2023-06-09 10:45:33.124000+00:00,4.066,0.0,1729.0,905.0,-71,8.8,,,,,easily_dear_mouse,10:45:33.124000,2023-06-09
1015,2023-06-09 10:46:36.558000+00:00,4.066,0.0,1729.0,906.0,-72,9.0,-118.0,-6.0,,,easily_dear_mouse,10:46:36.558000,2023-06-09
1016,2023-06-09 10:47:39.237000+00:00,4.066,0.0,1730.0,907.0,-73,9.2,,,,,easily_dear_mouse,10:47:39.237000,2023-06-09
1017,2023-06-09 10:48:41.763000+00:00,4.066,0.0,1730.0,908.0,-75,10.5,,,,,easily_dear_mouse,10:48:41.763000,2023-06-09
1018,2023-06-09 10:49:44.687000+00:00,4.066,0.0,1729.0,909.0,-74,9.5,,,,,easily_dear_mouse,10:49:44.687000,2023-06-09
1019,2023-06-09 10:50:47.670000+00:00,4.066,0.0,1729.0,910.0,-75,10.2,,,,,easily_dear_mouse,10:50:47.670000,2023-06-09
1020,2023-06-09 10:51:50.842000+00:00,4.066,0.0,1729.0,911.0,-72,9.2,,,,,easily_dear_mouse,10:51:50.842000,2023-06-09
1021,2023-06-09 10:52:53.589000+00:00,4.066,0.0,1729.0,912.0,-73,9.8,-109.0,-4.25,-119.0,-2.5,easily_dear_mouse,10:52:53.589000,2023-06-09
1022,2023-06-09 10:53:56.180000+00:00,4.066,0.0,1729.0,913.0,-72,9.2,,,,,easily_dear_mouse,10:53:56.180000,2023-06-09
1023,2023-06-09 10:54:59.058000+00:00,4.066,0.0,1730.0,914.0,-73,5.8,,,,,easily_dear_mouse,10:54:59.058000,2023-06-09
1024,2023-06-09 10:56:01.864000+00:00,4.066,0.0,1729.0,915.0,-73,9.0,,,,,easily_dear_mouse,10:56:01.864000,2023-06-09
1025,2023-06-09 10:57:04.914000+00:00,4.066,0.0,1729.0,916.0,-72,9.0,,,,,easily_dear_mouse,10:57:04.914000,2023-06-09
1026,2023-06-09 10:58:08.040000+00:00,4.066,0.0,1729.0,917.0,-71,8.2,,,,,easily_dear_mouse,10:58:08.040000,2023-06-09
1027,2023-06-09 10:59:11.372000+00:00,4.066,0.0,1729.0,918.0,-71,7.2,-111.0,-5.0,,,easily_dear_mouse,10:59:11.372000,2023-06-09
1028,2023-06-09 11:00:14.542000+00:00,4.066,0.0,1729.0,919.0,-74,10.0,,,,,easily_dear_mouse,11:00:14.542000,2023-06-09
1029,2023-06-09 11:01:17.020000+00:00,4.066,0.0,1729.0,920.0,-72,7.8,-111.0,-2.75,,,easily_dear_mouse,11:01:17.020000,2023-06-09
1030,2023-06-09 11:02:19.555000+00:00,4.066,0.0,1729.0,921.0,-73,7.0,-111.0,-7.5,,,easily_dear_mouse,11:02:19.555000,2023-06-09
1031,2023-06-09 11:03:22.220000+00:00,4.066,0.0,1729.0,922.0,-71,9.2,-118.0,-0.75,,,easily_dear_mouse,11:03:22.220000,2023-06-09
1032,2023-06-09 11:04:25.291000+00:00,4.066,0.0,1729.0,923.0,-73,9.5,-118.0,-7.0,,,easily_dear_mouse,11:04:25.291000,2023-06-09
1033,2023-06-09 11:05:28.547000+00:00,4.066,0.0,1729.0,924.0,-71,3.0,,,,,easily_dear_mouse,11:05:28.547000,2023-06-09
1034,2023-06-09 11:06:31.833000+00:00,4.066,0.0,1728.0,925.0,-73,8.2,-117.0,-4.25,,,easily_dear_mouse,11:06:31.833000,2023-06-09
1035,2023-06-09 11:07:34.764000+00:00,4.066,0.0,1729.0,926.0,-72,10.2,,,,,easily_dear_mouse,11:07:34.764000,2023-06-09
1036,2023-06-09 11:08:38.210000+00:00,4.066,0.0,1729.0,927.0,-75,10.0,,,,,easily_dear_mouse,11:08:38.210000,2023-06-09
1037,2023-06-09 11:09:41.310000+00:00,4.066,0.0,1728.0,928.0,-70,9.2,,,,,easily_dear_mouse,11:09:41.310000,2023-06-09
1038,2023-06-09 11:10:43.951000+00:00,4.066,0.0,1728.0,929.0,-71,9.0,-117.0,-3.25,,,easily_dear_mouse,11:10:43.951000,2023-06-09
1039,2023-06-09 11:11:47.292000+00:00,4.066,0.0,1728.0,930.0,-74,10.8,,,,,easily_dear_mouse,11:11:47.292000,2023-06-09
1040,2023-06-09 11:12:50.170000+00:00,4.066,0.0,1729.0,931.0,-72,9.0,,,,,easily_dear_mouse,11:12:50.170000,2023-06-09
1041,2023-06-09 11:13:53.552000+00:00,4.066,0.0,1729.0,932.0,-71,8.5,,,,,easily_dear_mouse,11:13:53.552000,2023-06-09
1042,2023-06-09 11:14:56.336000+00:00,4.066,0.0,1729.0,933.0,-70,9.2,,,,,easily_dear_mouse,11:14:56.336000,2023-06-09
1043,2023-06-09 11:15:59.802000+00:00,4.066,0.0,1730.0,934.0,-73,9.8,,,,,easily_dear_mouse,11:15:59.802000,2023-06-09
1044,2023-06-09 11:17:02.591000+00:00,4.066,0.0,1729.0,935.0,-74,7.5,,,,,easily_dear_mouse,11:17:02.591000,2023-06-09
1045,2023-06-09 11:18:05.396000+00:00,4.066,0.0,1729.0,936.0,-73,9.5,-117.0,-0.75,,,easily_dear_mouse,11:18:05.396000,2023-06-09
1046,2023-06-09 11:19:08.818000+00:00,4.066,0.0,1729.0,937.0,-74,10.5,-115.0,-4.25,,,easily_dear_mouse,11:19:08.818000,2023-06-09
1047,2023-06-09 11:20:11.335000+00:00,4.066,0.0,1729.0,938.0,-72,9.8,-99.0,-1.0,,,easily_dear_mouse,11:20:11.335000,2023-06-09
1048,2023-06-09 11:21:13.845000+00:00,4.066,0.0,1730.0,939.0,-72,5.8,,,,,easily_dear_mouse,11:21:13.845000,2023-06-09
1049,2023-06-09 11:22:16.713000+00:00,4.066,0.0,1729.0,940.0,-72,9.0,,,,,easily_dear_mouse,11:22:16.713000,2023-06-09
1050,2023-06-09 11:23:19.462000+00:00,4.066,0.0,1729.0,941.0,-73,9.2,,,,,easily_dear_mouse,11:23:19.462000,2023-06-09
1051,2023-06-09 11:24:22.097000+00:00,4.066,0.0,1729.0,942.0,-74,9.5,,,,,easily_dear_mouse,11:24:22.097000,2023-06-09
1052,2023-06-09 11:25:25.572000+00:00,4.066,0.0,1729.0,943.0,-74,9.5,,,,,easily_dear_mouse,11:25:25.572000,2023-06-09
1053,2023-06-09 11:26:28.528000+00:00,4.066,0.0,1730.0,944.0,-75,5.5,,,,,easily_dear_mouse,11:26:28.528000,2023-06-09
1054,2023-06-09 11:27:31.050000+00:00,4.066,0.0,1729.0,945.0,-71,8.0,,,,,easily_dear_mouse,11:27:31.050000,2023-06-09
1055,2023-06-09 11:28:34.140000+00:00,4.066,0.0,1729.0,946.0,-73,9.8,-118.0,,,,easily_dear_mouse,11:28:34.140000,2023-06-09
1056,2023-06-09 11:29:36.738000+00:00,4.066,0.0,1728.0,947.0,-73,7.0,,,,,easily_dear_mouse,11:29:36.738000,2023-06-09
1057,2023-06-09 11:30:39.581000+00:00,4.066,0.0,1729.0,948.0,-73,9.0,-109.0,-3.75,,,easily_dear_mouse,11:30:39.581000,2023-06-09
1058,2023-06-09 11:31:42.594000+00:00,4.066,0.0,1730.0,949.0,-74,8.8,,,,,easily_dear_mouse,11:31:42.594000,2023-06-09
1059,2023-06-09 11:32:45.754000+00:00,4.064,0.0,1730.0,950.0,-72,8.2,,,,,easily_dear_mouse,11:32:45.754000,2023-06-09
1060,2023-06-09 11:33:48.711000+00:00,4.066,0.0,1729.0,951.0,-71,9.2,,,,,easily_dear_mouse,11:33:48.711000,2023-06-09
1061,2023-06-09 11:34:51.258000+00:00,4.064,0.0,1729.0,952.0,-74,10.5,-118.0,-5.25,,,easily_dear_mouse,11:34:51.258000,2023-06-09
1062,2023-06-09 11:35:54.083000+00:00,4.066,0.0,1730.0,953.0,-74,9.0,-119.0,-3.5,,,easily_dear_mouse,11:35:54.083000,2023-06-09
1063,2023-06-09 11:36:57.540000+00:00,4.064,0.0,1730.0,954.0,-72,9.5,-117.0,,,,easily_dear_mouse,11:36:57.540000,2023-06-09
1064,2023-06-09 11:38:00.159000+00:00,4.064,0.0,1730.0,955.0,-71,9.5,,,,,easily_dear_mouse,11:38:00.159000,2023-06-09
1065,2023-06-09 11:39:03.350000+00:00,4.064,0.0,1729.0,956.0,-74,8.5,,,,,easily_dear_mouse,11:39:03.350000,2023-06-09
1066,2023-06-09 11:40:06.714000+00:00,4.064,0.0,1729.0,957.0,-74,8.8,-115.0,-4.75,,,easily_dear_mouse,11:40:06.714000,2023-06-09
1067,2023-06-09 11:41:09.372000+00:00,4.064,0.0,1730.0,958.0,-75,9.0,,,,,easily_dear_mouse,11:41:09.372000,2023-06-09
1068,2023-06-09 11:42:12.369000+00:00,4.064,0.0,1730.0,959.0,-73,10.2,,,,,easily_dear_mouse,11:42:12.369000,2023-06-09
1069,2023-06-09 11:43:15.077000+00:00,4.064,0.0,1730.0,960.0,-73,9.0,,,,,easily_dear_mouse,11:43:15.077000,2023-06-09
1070,2023-06-09 11:44:18.167000+00:00,4.064,0.0,1730.0,961.0,-73,9.5,,,,,easily_dear_mouse,11:44:18.167000,2023-06-09
1071,2023-06-09 11:45:20.864000+00:00,4.064,0.0,1730.0,962.0,-68,8.5,,,,,easily_dear_mouse,11:45:20.864000,2023-06-09
1072,2023-06-09 11:46:24.309000+00:00,4.064,0.0,1729.0,963.0,-74,9.5,-120.0,-1.5,,,easily_dear_mouse,11:46:24.309000,2023-06-09
1073,2023-06-09 11:47:27.050000+00:00,4.064,0.0,1730.0,964.0,-72,9.5,-117.0,-6.25,,,easily_dear_mouse,11:47:27.050000,2023-06-09
1074,2023-06-09 11:48:30.147000+00:00,4.064,0.0,1730.0,965.0,-74,9.0,,,,,easily_dear_mouse,11:48:30.147000,2023-06-09
1075,2023-06-09 11:49:33.005000+00:00,4.064,0.0,1730.0,966.0,-73,8.8,,,,,easily_dear_mouse,11:49:33.005000,2023-06-09
1076,2023-06-09 11:50:36.323000+00:00,4.064,0.0,1730.0,967.0,-72,9.2,,,,,easily_dear_mouse,11:50:36.323000,2023-06-09
1077,2023-06-09 11:51:39.421000+00:00,4.064,0.0,1730.0,968.0,-72,9.5,-113.0,-1.0,,,easily_dear_mouse,11:51:39.421000,2023-06-09
1078,2023-06-09 11:52:41.947000+00:00,4.064,0.0,1730.0,969.0,-71,8.8,-113.0,-6.75,,,easily_dear_mouse,11:52:41.947000,2023-06-09
1079,2023-06-09 11:53:45.416000+00:00,4.064,0.0,1729.0,970.0,-73,9.5,,,,,easily_dear_mouse,11:53:45.416000,2023-06-09
1080,2023-06-09 11:54:48.660000+00:00,4.064,0.0,1730.0,971.0,-75,7.8,,,,,easily_dear_mouse,11:54:48.660000,2023-06-09
1081,2023-06-09 11:55:51.636000+00:00,4.064,0.0,1730.0,972.0,-73,9.5,,,,,easily_dear_mouse,11:55:51.636000,2023-06-09
1082,2023-06-09 11:56:54.338000+00:00,4.064,0.0,1730.0,973.0,-74,9.5,,,,,easily_dear_mouse,11:56:54.338000,2023-06-09
1083,2023-06-09 11:57:57.528000+00:00,4.064,0.0,1729.0,974.0,-74,5.2,,,,,easily_dear_mouse,11:57:57.528000,2023-06-09
1084,2023-06-09 11:59:00.724000+00:00,4.064,0.0,1730.0,975.0,-73,9.8,,,,,easily_dear_mouse,11:59:00.724000,2023-06-09
1085,2023-06-09 12:00:04.006000+00:00,4.064,0.0,1730.0,976.0,-73,6.0,,,,,easily_dear_mouse,12:00:04.006000,2023-06-09
1086,2023-06-09 12:01:06.577000+00:00,4.064,0.0,1729.0,977.0,-73,8.0,,,,,easily_dear_mouse,12:01:06.577000,2023-06-09
1087,2023-06-09 12:02:09.756000+00:00,4.064,0.0,1730.0,978.0,-74,9.2,-119.0,-1.0,,,easily_dear_mouse,12:02:09.756000,2023-06-09
1088,2023-06-09 12:03:13.143000+00:00,4.064,0.0,1730.0,979.0,-71,9.2,-112.0,-5.25,,,easily_dear_mouse,12:03:13.143000,2023-06-09
1089,2023-06-09 12:04:15.771000+00:00,4.064,0.0,1730.0,980.0,-75,7.8,,,,,easily_dear_mouse,12:04:15.771000,2023-06-09
1090,2023-06-09 12:05:18.509000+00:00,4.064,0.0,1730.0,981.0,-74,10.0,-117.0,-3.75,,,easily_dear_mouse,12:05:18.509000,2023-06-09
1091,2023-06-09 12:06:21.158000+00:00,4.064,0.0,1730.0,982.0,-74,5.2,-115.0,-2.0,,,easily_dear_mouse,12:06:21.158000,2023-06-09
1092,2023-06-09 12:07:23.766000+00:00,4.064,0.0,1729.0,983.0,-72,10.2,,,,,easily_dear_mouse,12:07:23.766000,2023-06-09
1093,2023-06-09 12:08:26.432000+00:00,4.064,0.0,1730.0,984.0,-72,6.0,,,,,easily_dear_mouse,12:08:26.432000,2023-06-09
1094,2023-06-09 12:09:28.924000+00:00,4.064,0.0,1730.0,985.0,-71,4.2,,,,,easily_dear_mouse,12:09:28.924000,2023-06-09
1095,2023-06-09 12:10:31.860000+00:00,4.064,0.0,1730.0,986.0,-72,9.0,-112.0,-7.0,,,easily_dear_mouse,12:10:31.860000,2023-06-09
1096,2023-06-09 12:11:34.739000+00:00,4.064,0.0,1730.0,987.0,-73,9.0,-113.0,-2.5,,,easily_dear_mouse,12:11:34.739000,2023-06-09
1097,2023-06-09 12:12:37.261000+00:00,4.064,0.0,1730.0,988.0,-75,10.2,,,,,easily_dear_mouse,12:12:37.261000,2023-06-09
1098,2023-06-09 12:13:40.619000+00:00,4.064,0.0,1730.0,989.0,-74,9.5,,,,,easily_dear_mouse,12:13:40.619000,2023-06-09
1099,2023-06-09 12:14:43.629000+00:00,4.064,0.0,1729.0,990.0,-71,8.8,-115.0,-5.5,,,easily_dear_mouse,12:14:43.629000,2023-06-09
1100,2023-06-09 12:15:46.244000+00:00,4.064,0.0,1730.0,991.0,-74,10.2,-115.0,-5.75,,,easily_dear_mouse,12:15:46.244000,2023-06-09
1101,2023-06-09 12:16:48.758000+00:00,4.064,0.0,1730.0,992.0,-74,9.2,,,,,easily_dear_mouse,12:16:48.758000,2023-06-09
1102,2023-06-09 12:17:51.674000+00:00,4.064,0.0,1730.0,993.0,-73,8.5,,,,,easily_dear_mouse,12:17:51.674000,2023-06-09
1103,2023-06-09 12:18:54.353000+00:00,4.064,0.0,1730.0,994.0,-73,9.5,-112.0,-3.25,,,easily_dear_mouse,12:18:54.353000,2023-06-09
1104,2023-06-09 12:19:57.332000+00:00,4.064,0.0,1729.0,995.0,-74,8.5,-114.0,-4.25,,,easily_dear_mouse,12:19:57.332000,2023-06-09
1105,2023-06-09 12:21:00.311000+00:00,4.064,0.0,1730.0,996.0,-72,9.2,-119.0,-7.75,,,easily_dear_mouse,12:21:00.311000,2023-06-09
1106,2023-06-09 12:22:03.694000+00:00,4.064,0.0,1729.0,997.0,-73,9.8,,,,,easily_dear_mouse,12:22:03.694000,2023-06-09
1107,2023-06-09 12:23:06.968000+00:00,4.064,0.0,1730.0,998.0,-73,8.8,-116.0,-2.75,,,easily_dear_mouse,12:23:06.968000,2023-06-09
1108,2023-06-09 12:24:10.018000+00:00,4.064,0.0,1729.0,999.0,-74,8.5,-117.0,-4.5,,,easily_dear_mouse,12:24:10.018000,2023-06-09
1109,2023-06-09 12:25:13.188000+00:00,4.064,0.0,1729.0,1000.0,-73,9.0,,,,,easily_dear_mouse,12:25:13.188000,2023-06-09
1110,2023-06-09 12:26:16.548000+00:00,4.064,0.0,1730.0,1001.0,-74,8.5,,,,,easily_dear_mouse,12:26:16.548000,2023-06-09
1111,2023-06-09 12:27:19.330000+00:00,4.064,0.0,1729.0,1002.0,-72,10.2,,,,,easily_dear_mouse,12:27:19.330000,2023-06-09
1112,2023-06-09 12:28:22.102000+00:00,4.062,0.0,1730.0,1003.0,-75,10.2,,,,,easily_dear_mouse,12:28:22.102000,2023-06-09
1113,2023-06-09 12:29:25.029000+00:00,4.062,0.0,1729.0,1004.0,-73,9.0,,,,,easily_dear_mouse,12:29:25.029000,2023-06-09
1114,2023-06-09 12:30:27.880000+00:00,4.062,0.0,1730.0,1005.0,-71,9.0,,,,,easily_dear_mouse,12:30:27.880000,2023-06-09
1115,2023-06-09 12:31:30.546000+00:00,4.062,0.0,1729.0,1006.0,-74,9.5,,,,,easily_dear_mouse,12:31:30.546000,2023-06-09
1116,2023-06-09 12:32:33.678000+00:00,4.062,0.0,1729.0,1007.0,-73,9.0,-113.0,-6.75,,,easily_dear_mouse,12:32:33.678000,2023-06-09
1117,2023-06-09 12:33:36.637000+00:00,4.062,0.0,1729.0,1008.0,-74,9.2,-118.0,-0.5,,,easily_dear_mouse,12:33:36.637000,2023-06-09
1118,2023-06-09 12:34:39.444000+00:00,4.062,0.0,1730.0,1009.0,-73,7.0,,,,,easily_dear_mouse,12:34:39.444000,2023-06-09
1119,2023-06-09 12:35:42.287000+00:00,4.062,0.0,1730.0,1010.0,-74,9.2,-117.0,-5.0,,,easily_dear_mouse,12:35:42.287000,2023-06-09
1120,2023-06-09 12:36:45.273000+00:00,4.062,0.0,1729.0,1011.0,-71,9.0,,,,,easily_dear_mouse,12:36:45.273000,2023-06-09
1121,2023-06-09 12:37:48.220000+00:00,4.062,0.0,1730.0,1012.0,-72,9.2,,,,,easily_dear_mouse,12:37:48.220000,2023-06-09
1122,2023-06-09 12:38:51.047000+00:00,4.062,0.0,1729.0,1013.0,-70,6.8,,,,,easily_dear_mouse,12:38:51.047000,2023-06-09
1123,2023-06-09 12:39:53.836000+00:00,4.062,0.0,1729.0,1014.0,-73,7.8,,,,,easily_dear_mouse,12:39:53.836000,2023-06-09
1124,2023-06-09 12:40:56.560000+00:00,4.062,0.0,1729.0,1015.0,-72,9.0,,,,,easily_dear_mouse,12:40:56.560000,2023-06-09
1125,2023-06-09 12:42:00.029000+00:00,4.062,0.0,1730.0,1016.0,-73,9.0,,,,,easily_dear_mouse,12:42:00.029000,2023-06-09
1126,2023-06-09 12:43:03.199000+00:00,4.062,0.0,1730.0,1017.0,-74,9.0,,,,,easily_dear_mouse,12:43:03.199000,2023-06-09
1127,2023-06-09 12:44:06.204000+00:00,4.062,0.0,1730.0,1018.0,-74,9.8,-117.0,-3.25,,,easily_dear_mouse,12:44:06.204000,2023-06-09
1128,2023-06-09 12:45:09.413000+00:00,4.062,0.0,1730.0,1019.0,-73,7.0,,,,,easily_dear_mouse,12:45:09.413000,2023-06-09
1129,2023-06-09 12:46:12.809000+00:00,4.062,0.0,1730.0,1020.0,-72,8.8,-110.0,-1.25,,,easily_dear_mouse,12:46:12.809000,2023-06-09
1130,2023-06-09 12:47:15.714000+00:00,4.062,0.0,1729.0,1021.0,-71,9.5,,,,,easily_dear_mouse,12:47:15.714000,2023-06-09
1131,2023-06-09 12:48:18.567000+00:00,4.062,0.0,1730.0,1022.0,-74,10.2,-119.0,-1.75,,,easily_dear_mouse,12:48:18.567000,2023-06-09
1132,2023-06-09 12:49:21.341000+00:00,4.062,0.0,1729.0,1023.0,-73,9.5,-114.0,-2.75,,,easily_dear_mouse,12:49:21.341000,2023-06-09
1133,2023-06-09 12:50:24.503000+00:00,4.062,0.0,1729.0,1024.0,-71,9.8,,,,,easily_dear_mouse,12:50:24.503000,2023-06-09
1134,2023-06-09 12:51:27.115000+00:00,4.062,0.0,1729.0,1025.0,-74,9.5,,,,,easily_dear_mouse,12:51:27.115000,2023-06-09
1135,2023-06-09 12:52:30.194000+00:00,4.062,0.0,1730.0,1026.0,-75,10.8,-119.0,-4.0,,,easily_dear_mouse,12:52:30.194000,2023-06-09
1136,2023-06-09 12:53:32.947000+00:00,4.062,0.0,1729.0,1027.0,-73,6.5,-117.0,-8.25,,,easily_dear_mouse,12:53:32.947000,2023-06-09
1137,2023-06-09 12:54:36.276000+00:00,4.062,0.0,1729.0,1028.0,-74,8.8,,,,,easily_dear_mouse,12:54:36.276000,2023-06-09
1138,2023-06-09 12:55:39.518000+00:00,4.062,0.0,1730.0,1029.0,-73,8.8,,,,,easily_dear_mouse,12:55:39.518000,2023-06-09
1139,2023-06-09 12:56:42.652000+00:00,4.062,0.0,1730.0,1030.0,-72,9.0,,,,,easily_dear_mouse,12:56:42.652000,2023-06-09
1140,2023-06-09 12:57:45.631000+00:00,4.062,0.0,1729.0,1031.0,-72,9.0,-109.0,-6.75,,,easily_dear_mouse,12:57:45.631000,2023-06-09
1141,2023-06-09 12:58:48.971000+00:00,4.062,0.0,1730.0,1032.0,-75,10.2,,,,,easily_dear_mouse,12:58:48.971000,2023-06-09
1142,2023-06-09 12:59:51.639000+00:00,4.062,0.0,1730.0,1033.0,-72,9.2,,,,,easily_dear_mouse,12:59:51.639000,2023-06-09
1143,2023-06-09 13:00:54.398000+00:00,4.062,0.0,1729.0,1034.0,-73,9.8,,,,,easily_dear_mouse,13:00:54.398000,2023-06-09
1144,2023-06-09 13:01:56.970000+00:00,4.062,0.0,1730.0,1035.0,-73,10.2,,,,,easily_dear_mouse,13:01:56.970000,2023-06-09
1145,2023-06-09 13:02:59.569000+00:00,4.062,0.0,1730.0,1036.0,-73,9.5,,,,,easily_dear_mouse,13:02:59.569000,2023-06-09
1146,2023-06-09 13:04:02.138000+00:00,4.062,0.0,1730.0,1037.0,-71,9.5,-115.0,-6.5,,,easily_dear_mouse,13:04:02.138000,2023-06-09
1147,2023-06-09 13:05:05.161000+00:00,4.062,0.0,1729.0,1038.0,-75,10.0,,,,,easily_dear_mouse,13:05:05.161000,2023-06-09
1148,2023-06-09 13:06:08.023000+00:00,4.062,0.0,1730.0,1039.0,-72,8.8,-115.0,-1.0,,,easily_dear_mouse,13:06:08.023000,2023-06-09
1149,2023-06-09 13:07:10.583000+00:00,4.062,0.0,1730.0,1040.0,-75,10.0,,,,,easily_dear_mouse,13:07:10.583000,2023-06-09
1150,2023-06-09 13:08:13.381000+00:00,4.062,0.0,1730.0,1041.0,-72,8.8,-117.0,-4.0,,,easily_dear_mouse,13:08:13.381000,2023-06-09
1151,2023-06-09 13:09:15.973000+00:00,4.062,0.0,1730.0,1042.0,-73,9.5,,,,,easily_dear_mouse,13:09:15.973000,2023-06-09
1152,2023-06-09 13:10:19.143000+00:00,4.062,0.0,1730.0,1043.0,-73,10.0,,,,,easily_dear_mouse,13:10:19.143000,2023-06-09
1153,2023-06-09 13:11:21.648000+00:00,4.062,0.0,1729.0,1044.0,-75,9.2,,,,,easily_dear_mouse,13:11:21.648000,2023-06-09
1154,2023-06-09 13:12:24.880000+00:00,4.062,0.0,1729.0,1045.0,-73,7.2,,,,,easily_dear_mouse,13:12:24.880000,2023-06-09
1155,2023-06-09 13:13:27.565000+00:00,4.062,0.0,1730.0,1046.0,-74,6.0,-100.0,-6.25,,,easily_dear_mouse,13:13:27.565000,2023-06-09
1156,2023-06-09 13:14:30.973000+00:00,4.062,0.0,1730.0,1047.0,-74,9.0,-115.0,-3.25,,,easily_dear_mouse,13:14:30.973000,2023-06-09
1157,2023-06-09 13:15:33.569000+00:00,4.062,0.0,1730.0,1048.0,-73,6.2,,,,,easily_dear_mouse,13:15:33.569000,2023-06-09
1158,2023-06-09 13:17:39.247000+00:00,4.062,0.0,1729.0,1050.0,-75,10.2,-117.0,-2.25,,,easily_dear_mouse,13:17:39.247000,2023-06-09
1159,2023-06-09 13:18:42.464000+00:00,4.062,0.0,1730.0,1051.0,-74,9.0,,,,,easily_dear_mouse,13:18:42.464000,2023-06-09
1160,2023-06-09 13:19:45.538000+00:00,4.062,0.0,1730.0,1052.0,-73,8.8,,,,,easily_dear_mouse,13:19:45.538000,2023-06-09
1161,2023-06-09 13:20:48.832000+00:00,4.062,0.0,1730.0,1053.0,-74,8.8,,,,,easily_dear_mouse,13:20:48.832000,2023-06-09
